sentence,label,source
Anda Tinggal Di mana?,other,tatoeba:zsm
Saya Tidak Faham.,other,tatoeba:zsm
Saya tidak tahu.,other,tatoeba:zsm
Tetapi ayah tidak akan suka akan ini.,other,tatoeba:zsm
Dia telah bangun daripada ketiduran.,other,tatoeba:zsm
Bilakah akan teksi bertolak ke lapangan terbang?,other,tatoeba:zsm
Kamu tidak akan dimarahi tentang kejadian itu.,other,tatoeba:zsm
Perempuan itu telah membantah rancangan kami.,other,tatoeba:zsm
Jane telah mengguntingkan rambutnya pendek sebelum mesyuarat hari sukan.,other,tatoeba:zsm
Ini dianggap sebagai hal yang penting.,other,tatoeba:zsm
Dia bergantung pada isterinya dalam keadaan kewangan.,other,tatoeba:zsm
Langit berwarna biru.,other,tatoeba:zsm
Gambar ini diambil di kota Nara.,other,tatoeba:zsm
"Melihat dari pandangan saya, Australia ialah salah satu negara yang terbaik dalam dunia ini.",other,tatoeba:zsm
Apakah tujuan utama pendidikan?,other,tatoeba:zsm
Tiada sesiapa yang membantu saya.,other,tatoeba:zsm
Biarlah kita mula dari pelajaran 10.,other,tatoeba:zsm
Aku punya anjing.,other,tatoeba:zsm
"Dalam mimpipun, mereka takkan membayangkan akan kalah dalam pertandingan tersebut.",other,tatoeba:zsm
Jangan lupakan kami!,other,tatoeba:zsm
Oh! Sila tunjukkan kepada saya.,other,tatoeba:zsm
Tolong maafkan saya.,other,tatoeba:zsm
Sila tunjukkan tiket anda.,other,tatoeba:zsm
Dompet saya sudah hilang.,other,tatoeba:zsm
Bawakan kepada saya.,other,tatoeba:zsm
Saya berada di lapangan terbang sekarang.,other,tatoeba:zsm
Saya akan kembali.,other,tatoeba:zsm
Kawan yang dirindui.,other,tatoeba:zsm
"Setahu saya, dia seorang yang baik.",other,tatoeba:zsm
Adakah awak boleh bercakap bahasa Turki?,other,tatoeba:zsm
"Sistem abjad bahasa Esperanto terdiri daripada 28 huruf: a, b, c, ĉ, d, e, f, g, ĝ, h, ĥ, i, j, ĵ, k, l, m, n, o, p, r, s, ŝ, t, u, ŭ, v, z.",other,tatoeba:zsm
Buku itu kecil.,other,tatoeba:zsm
Kami tidak bercakap semalam,other,tatoeba:zsm
Inilah perkataan yang saya jumpa di dalam kamus,other,tatoeba:zsm
Boleh saya beri awak sedikit nasihat?,other,tatoeba:zsm
Mereka telah merancang percutian pertama mereka.,other,tatoeba:zsm
Saya akan pergi memberi kasut saya kepada tukang kasut.,other,tatoeba:zsm
Saya tidak faham apa yang anda katakan.,other,tatoeba:zsm
Dinding ini lebih tinggi dari dinding itu.,other,tatoeba:zsm
"Saya pergi berjalan setiap hari, kecuali apabila hujan.",other,tatoeba:zsm
Pastikan perkara ini tidak berlaku lagi.,other,tatoeba:zsm
"Pada 21 Jun, 1974, José bersarapan pagi bersama Liliana buat kali pertama.",other,tatoeba:zsm
Dia meninggalkan syarikat setelah 20 tahun.,other,tatoeba:zsm
Di manakah bilik air?,other,tatoeba:zsm
Dia telah membuat sebuah kesilapan serius.,other,tatoeba:zsm
Kamu telah jumpa seorang lelaki yang baik.,other,tatoeba:zsm
Tolong masukkan ini ke dalam ketuhar gelombang mikro.,other,tatoeba:zsm
Boleh kamu terangkan peraturan-peraturan kepada saya?,other,tatoeba:zsm
Bahasa Cina lebih susah dari bahasa asing lain.,other,tatoeba:zsm
Beijing lebih besar daripada Rom.,other,tatoeba:zsm
Tolong carikan penyelesaian kepada masalah tersebut.,other,tatoeba:zsm
Saya sangat gembira.,other,tatoeba:zsm
Keluarga saya dari Malaysia.,other,tatoeba:zsm
Perdana Menteri Malaysia yang keenam ialah Dato' Sri Najib Abdul Razak.,other,tatoeba:zsm
Kelantan adalah sebuah negeri di Semenanjung Malaysia.,other,tatoeba:zsm
Belia di Malaysia amat menggemari selebriti-selebriti Korea dan Jepun.,other,tatoeba:zsm
Saya sudah menunggu kamu sejak pukul dua.,other,tatoeba:zsm
T-shirt ini terlalu kecil untuk saya.,other,tatoeba:zsm
Dia minta saya buka tingkap.,other,tatoeba:zsm
Dia bertanya kepada saya siapa yang sampai dahulu.,other,tatoeba:zsm
Dia memberi saya jam tangan sebagai hadiah hari jadi.,other,tatoeba:zsm
Dia menunjukkan albumnya kepada saya,other,tatoeba:zsm
Dia bertanya jika saya mengetahui alamatnya,other,tatoeba:zsm
Dia bertanya jika saya tahu alamatnya,other,tatoeba:zsm
Dia memberitahu saya rahsianya.,other,tatoeba:zsm
Dia bertanya tentang Ibu saya,other,tatoeba:zsm
Dia bertanya tentang emak saya.,other,tatoeba:zsm
Dia telah memberitahu saya sebuah cerita yang menarik.,other,tatoeba:zsm
Dia mahu saya datang.,other,tatoeba:zsm
Dia berjanji kepada saya untuk datang.,other,tatoeba:zsm
Dia telah memberi saya sebuah nasihat yang berguna.,other,tatoeba:zsm
Dia tahu sepuluh kali ganda lebih banyak perkataan Bahasa Inggeris dari saya.,other,tatoeba:zsm
Dia ialah rakan sekelas saya.,other,tatoeba:zsm
Dia merupakan rakan sekelas saya.,other,tatoeba:zsm
Dia menarik baju saya.,other,tatoeba:zsm
Dia menarik baju kemeja saya.,other,tatoeba:zsm
Api telah dipadamkan sebelum sempat menjadi serius.,other,tatoeba:zsm
Cukup cukup lah!,other,tatoeba:zsm
Jangan merokok banyak sangat,other,tatoeba:zsm
Jangan hisap rokok terlalu banyak,other,tatoeba:zsm
Dia dilanggar kereta dan terus mati,other,tatoeba:zsm
Selamat tahun baru!,other,tatoeba:zsm
Enjin telah mati.,other,tatoeba:zsm
Dia takut adiknya akan gagal.,other,tatoeba:zsm
Dia takut abangnya akan gagal.,other,tatoeba:zsm
Adakah terdapat kerusi yang ditempah untuk filem ini?,other,tatoeba:zsm
Semua orang mencintai dia.,other,tatoeba:zsm
Semua orang suka dia.,other,tatoeba:zsm
Basikal saya telah dicuri semalam.,other,tatoeba:zsm
Biar saya ganti tempat dia.,other,tatoeba:zsm
Sandarkan tangga pada dinding.,other,tatoeba:zsm
Saya suka bela kura-kura.,other,tatoeba:zsm
Jangan letakkan gelas dekat degan tepi meja.,other,tatoeba:zsm
Dia menangkap tiga ekor ikan.,other,tatoeba:zsm
Mereka berhenti bercakap.,other,tatoeba:zsm
Anda tidak boleh percaya apa dia cakap.,other,tatoeba:zsm
"Namanya Kenji, tetapi kita memanggilnya Ken.",other,tatoeba:zsm
Dia berada di Tokyo.,other,tatoeba:zsm
Mereka memandu ke stesen dengan menggunakan kereta.,other,tatoeba:zsm
Boleh saya meninggalkan mesej?,other,tatoeba:zsm
Saya dengar dengan telinga.,other,tatoeba:zsm
Saya akan melawatnya pada esok hari.,other,tatoeba:zsm
Dia di dalam bilik air.,other,tatoeba:zsm
Anda mahu kopi?,other,tatoeba:zsm
"Selain Bahasa Inggeris, dia boleh bercakap Bahasa Perancis.",other,tatoeba:zsm
Anda tahu siapa yang menulis novel ini?,other,tatoeba:zsm
Kita merasa bimbang terhadap anda.,other,tatoeba:zsm
Sila menghadiri pesta ulang tahun saya.,other,tatoeba:zsm
Kita mesti tidur untuk sekurang-kurangnya tujuh jam sehari.,other,tatoeba:zsm
Saya mahu dia pergi ke sana.,other,tatoeba:zsm
Hobi saya adalah mengumpul syiling lama.,other,tatoeba:zsm
Dia menyikat topinya.,other,tatoeba:zsm
Dia tidak muda memutus asa.,other,tatoeba:zsm
Kita pergi ke sekolah kerana kita mahu belajar.,other,tatoeba:zsm
Dia digantung sekolah untuk satu minggu kerana dia melakukan pekara yang buruk.,other,tatoeba:zsm
Sekolah bermula pada hari lusa.,other,tatoeba:zsm
Impian saya adalah untuk menjadi seorang ahli bomba.,other,tatoeba:zsm
"Kalau saya anda, saya tidak akan membuat perkara begitu.",other,tatoeba:zsm
Tanganya rasa kasar.,other,tatoeba:zsm
Mereka terserempak kita semalam.,other,tatoeba:zsm
Dia selalu menalifon saya.,other,tatoeba:zsm
Dia berdoa ke Tuhan untuk menolong perempuan itu.,other,tatoeba:zsm
Kami sedang belajar keras untuk peperiksaan.,other,tatoeba:zsm
Anda sedang membohong kan?,other,tatoeba:zsm
Tirai telah jatuh.,other,tatoeba:zsm
Dia naikkan tanganya supaya teksi itu berhenti.,other,tatoeba:zsm
Saya belum lagi menghabiskan makan.,other,tatoeba:zsm
Perkataan ini dipinjam daripada Bahasa Perancis.,other,tatoeba:zsm
Masa lapangnya digunakan untuk bermain golf.,other,tatoeba:zsm
"Kerana ia hari Ahad, ramai orang berada di pasar raya.",other,tatoeba:zsm
Pergi ke kedai gunting.,other,tatoeba:zsm
Dia meninggal dunia semalam.,other,tatoeba:zsm
Jangan lupa tiket!,other,tatoeba:zsm
"Maafkan saya, saya tersesat.",other,tatoeba:zsm
Ada garpu hilang.,other,tatoeba:zsm
Anda harus naik bas nombor 5.,other,tatoeba:zsm
Soalan yang baik.,other,tatoeba:zsm
Saya akan memandu anda ke lapangan terbang.,other,tatoeba:zsm
Epal itu sangat merah.,other,tatoeba:zsm
Bawanya ke dalam.,other,tatoeba:zsm
Apakah yang baru?,other,tatoeba:zsm
Boleh saya membawa kot anda?,other,tatoeba:zsm
Apa anda katakan?,other,tatoeba:zsm
Saya selalu menggunakan SSH untuk mengakses komputer dari jauh.,other,tatoeba:zsm
"Linux adalah sistem pengendalian yang percuma, anda harus mencubanya.",other,tatoeba:zsm
"Satu, tiga dan lima adalah nombor-nombor ganjil.",other,tatoeba:zsm
Pasukan kita kalah.,other,tatoeba:zsm
Bila anda dilahirkan?,other,tatoeba:zsm
Saya tidak boleh ingat kembali melodi lagu itu.,other,tatoeba:zsm
Anda telah hilang berat badan?,other,tatoeba:zsm
Kopi anda tertumpah.,other,tatoeba:zsm
Boleh saya mengatakan sesuatu?,other,tatoeba:zsm
Bila dia dilahirkan?,other,tatoeba:zsm
Dia terhilang beg tanganya.,other,tatoeba:zsm
Saya membayar kereta itu dengan wang tunai.,other,tatoeba:zsm
Saya terserempak Encik Lynch di dalam bas.,other,tatoeba:zsm
Ada berapa huruf di dalam abjad Bahasa Rusia?,other,tatoeba:zsm
Saya harus pergi tidur.,other,tatoeba:zsm
Saya ingin menjadi seorang raja apabila saya menjadi dewasa.,other,tatoeba:zsm
Boleh saya tanya soalan?,other,tatoeba:zsm
Mengapa anda begitu gembira?,other,tatoeba:zsm
Fungsi sinus dan kosinus mengabil nilai antara -1 dan 1 (termasuk -1 dan 1).,other,tatoeba:zsm
"Pada umumnya, budak perempuan suka anak patung.",other,tatoeba:zsm
Cuci muka anda.,other,tatoeba:zsm
Bila kereta api selanjutnya akan berangkat?,other,tatoeba:zsm
Anda mahu yang hijau atau yang biru?,other,tatoeba:zsm
Dia berjanji yang dia tidak akan membohong sekali lagi.,other,tatoeba:zsm
Rasa air laut masin.,other,tatoeba:zsm
Angin bertiup dari arah timur,other,tatoeba:zsm
Boleh saya masuk?,other,tatoeba:zsm
Saya bekerja dengannya.,other,tatoeba:zsm
Dia suka memasak untuk keluarganya.,other,tatoeba:zsm
Dia telah tinggal sendiri selama bertahun-tahun,other,tatoeba:zsm
Tidak perlu menangis seperti anak kecil.,other,tatoeba:zsm
Sepertinya dia berkata bohong.,other,tatoeba:zsm
Dia sedang belajar sekarang.,other,tatoeba:zsm
Terima kasih banyak atas undangannya.,other,tatoeba:zsm
Dia mewariskan banyak kekayaan ke anaknya.,other,tatoeba:zsm
Tambahkan lagi garam ke dalam sup.,other,tatoeba:zsm
Dia pasti sangat cantik pada masa mudanya.,other,tatoeba:zsm
Dapatkan kamu membaca tanda fonetik?,other,tatoeba:zsm
Ada banyak anak kecil di taman.,other,tatoeba:zsm
Intel mendapat royalti besar dari penemuan itu.,other,tatoeba:zsm
Ulat ini akan berubah menjadi kupu-kupu yang cantik.,other,tatoeba:zsm
Ayah akan pulang besok,other,tatoeba:zsm
Dia terbakar rasa marah.,other,tatoeba:zsm
Saya suka musik dan juga melukis.,other,tatoeba:zsm
"Sejauh yang saya tahu,hanya ini terjemahan yang tesedia.",other,tatoeba:zsm
Orang tua itu tinggal seorang diri.,other,tatoeba:zsm
Saya orang Islam.,other,tatoeba:zsm
Anak dia berumur lapan tahun.,other,tatoeba:zsm
Biar saya fikirkan dulu.,other,tatoeba:zsm
Siapa gadis jelita itu?,other,tatoeba:zsm
Rumah ini perlu dibaiki.,other,tatoeba:zsm
Kamu semua mesti membacanya.,other,tatoeba:zsm
Yang ini tak mahal.,other,tatoeba:zsm
Kamu tak payah risau.,other,tatoeba:zsm
Kedai ini tutup pada pukul 9.,other,tatoeba:zsm
Saya lepaskan tali.,other,tatoeba:zsm
Saya langsung tidak belajar.,other,tatoeba:zsm
Saya berasa sedikit kecewa.,other,tatoeba:zsm
"Manga ""One Piece"" amat popular di Malaysia.",other,tatoeba:zsm
"Semua kuda ialah haiwan, tetapi bukan semua haiwan ialah kuda.",other,tatoeba:zsm
Magdalena dan Ania adalah kawan baik.,other,tatoeba:zsm
Ania berminat terhadap komputer.,other,tatoeba:zsm
Pilihlah baju kemeja yang kamu paling suka.,other,tatoeba:zsm
"Maafkan saya, apa masa itu?",other,tatoeba:zsm
Aku ingin mati bersama Getter Jaani.,other,tatoeba:zsm
Dia mesti telah melawat England pada musim panas lalu.,other,tatoeba:zsm
Betulkan kesalahan itu.,other,tatoeba:zsm
"Semakin dia menjadi tua, dia menjadi semakin cantik.",other,tatoeba:zsm
Menari adalah bagus untuk bentuk tubuh.,other,tatoeba:zsm
Terdapat ramai orang di konsert itu.,other,tatoeba:zsm
Dia mempunyai sedikit kawan dan sedikit duit.,other,tatoeba:zsm
Berapakah harga untuk topi merah ini?,other,tatoeba:zsm
Hanya kerana awak tidak mengetahui tentangnya tidak bermakna ia adalah suatu penipuan.,other,tatoeba:zsm
Saya akan menelefon kembali dalam dua puluh minit.,other,tatoeba:zsm
40 euro untuk skarf? Anda tidak ada sebarang yang lebih murah?,other,tatoeba:zsm
Kenapa anda menolak permintaannya untuk menaikan gajinya?,other,tatoeba:zsm
Boleh saya pinjam basikal anda?,other,tatoeba:zsm
Sahara adalah padang pasir yang luas terbentang.,other,tatoeba:zsm
Ayat ini perlu untuk dipadam.,other,tatoeba:zsm
Harga ini sangat melampau-lampau.,other,tatoeba:zsm
Saya membeli sebuah kamera untuk 30 dolar.,other,tatoeba:zsm
Dia bertegas bahawa anak lelakinya tidak bersalah.,other,tatoeba:zsm
Saya menafikan kesemua tuduhan-tuduhan itu.,other,tatoeba:zsm
Awak tahu beberapa perkara tentang keluarga awak?,other,tatoeba:zsm
Anak saya lebih tinggi daripada saya.,other,tatoeba:zsm
Kerja itu telah selesai sebenarnya.,other,tatoeba:zsm
Doktor gigi mencabut gigi yang buruk.,other,tatoeba:zsm
Penjenayah itu rasa tegang,other,tatoeba:zsm
Dia melakukan rancanganya.,other,tatoeba:zsm
Saya membuat keputusan untuk belajar bahasa Esperanto hari ini.,other,tatoeba:zsm
Saya berharap agar dia dapat datang! Saya mahu untuk melihatnya.,other,tatoeba:zsm
Ini buku-buku siapa?,other,tatoeba:zsm
"Adalah mungkin untuk kita mengetahui apa yang telah dicapai pada masa lalu, tetapi kita tidak mungkin untuk mengubahnya. Dan adalah mungkin untuk kita mengubah masa depan, tetapi kita tidak mungkin untuk mengetahui apa yang akan dicapai padanya.",other,tatoeba:zsm
Pada pukul berapa awak pulang dari pejabat?,other,tatoeba:zsm
Mereka menjatuhkan bom atom di Hiroshima.,other,tatoeba:zsm
Pada pukul berapa anda keluar dari pejabat?,other,tatoeba:zsm
Carl menunjukkan kepada saya piala emas itu.,other,tatoeba:zsm
Seorang polis mendendanya.,other,tatoeba:zsm
Awak boleh meminta daripadanya untuk menolong awak.,other,tatoeba:zsm
Bilakah saya boleh berenang di sini?,other,tatoeba:zsm
Manusia harus faham bahawa dunia ini berubah.,other,tatoeba:zsm
Saya lebih suka untuk menjadi seekor burung merpati daripada menjadi seekor ikan.,other,tatoeba:zsm
"Sebelum awak menulis sesuatu, adalah perlu untuk awak memastikan fakta-faktanya.",other,tatoeba:zsm
Budak lelaki itu hampir-hampir lemas.,other,tatoeba:zsm
Saya tidak suka untuk memasak ketika cuaca panas.,other,tatoeba:zsm
Apa yang awak suka untuk makan?,other,tatoeba:zsm
Sila ingat untuk menghantar surat saya.,other,tatoeba:zsm
Inilah dia apa yang kita mahu mengetahuinya.,other,tatoeba:zsm
"Saya mencuba beberapa kali, tetapi saya tidak boleh berjaya.",other,tatoeba:zsm
Kita mesti mementingkan untuk menjaga warisan-warisan kebangsaan kita.,other,tatoeba:zsm
Masalah ini adalah mudah hinggakan mana-mana pelajar boleh menyelesaikannya.,other,tatoeba:zsm
Awak hendaklah mematuhi kedua-dua ibu bapa awak.,other,tatoeba:zsm
Adakah boleh untuk saya merokok di sini?,other,tatoeba:zsm
Elok saya bermain Sudoku dan tidak mengganggu anda lagi.,other,tatoeba:zsm
Saya sedang bermain permainan apabila saya rasa sebuah gempa bumi.,other,tatoeba:zsm
"Disebabkan salji turun dengan lebat, perlepasan mereka ditangguhkan.",other,tatoeba:zsm
Dia mampu untuk membina sebuah rumah yang kecil.,other,tatoeba:zsm
Adakah awak boleh mengajar saya bagaimana menggunakan mesin basuh?,other,tatoeba:zsm
Menterjemahkan petikan ini secara harfiah.,other,tatoeba:zsm
Saya mahu belajar di luar negeri.,other,tatoeba:zsm
Saya terlupa untuk bertanyakannya.,other,tatoeba:zsm
Apa yang patut untuk saya bawa?,other,tatoeba:zsm
Rumah itu yang berdiri di atas bukit sudah terlalu lama.,other,tatoeba:zsm
Saya berharap awak akan datang sekali lagi.,other,tatoeba:zsm
Jangan lupa bahawa kita ada tugasan.,other,tatoeba:zsm
Kapal terbang itu terbang atas awan.,other,tatoeba:zsm
Hidupkan lampu. Saya tidak dapat melihat apa-apa.,other,tatoeba:zsm
Saya tidak boleh memaafkannya atas apa yang dia telah lakukan.,other,tatoeba:zsm
Saya mesti beli satu.,other,tatoeba:zsm
Sebuah tembok api akan menjamin keselamatan Internet.,other,tatoeba:zsm
Awak mesti membersihkan bilik awak.,other,tatoeba:zsm
Saya mahu menukar sepuluh ribu yen untuk dolar.,other,tatoeba:zsm
Tom telah berada dalam penjara maut selama tiga tahun.,other,tatoeba:zsm
Betapa mudahnya untuk seseorang mendapat tabiat-tabiat yang buruk!,other,tatoeba:zsm
Awak mesti menolongnya.,other,tatoeba:zsm
Jam tangan ini perlu dipasang.,other,tatoeba:zsm
Saya mesti menolongnya.,other,tatoeba:zsm
Boleh anda bermain sebarang alat muzik?,other,tatoeba:zsm
Saya pernah memiliki kereta Nissan sebelum saya memiliki yang ini.,other,tatoeba:zsm
Burung ini boleh meniru suara manusia.,other,tatoeba:zsm
Apa yang awak mahu makan?,other,tatoeba:zsm
Awak perlu turun di perhentian berikutnya.,other,tatoeba:zsm
Saya perlu belajar bahasa Jepun.,other,tatoeba:zsm
Bolehkah saya memanggil awak Bob?,other,tatoeba:zsm
Bolehkah saya meminjam pisau awak?,other,tatoeba:zsm
Saya sangat dahaga dan saya mahu untuk minum sesuatu yang sejuk.,other,tatoeba:zsm
Saya mahu pergi ke Tokyo.,other,tatoeba:zsm
"Saya telah kehilangan jam saya, jadi sekarang saya perlu membeli satu yang lain.",other,tatoeba:zsm
Izinkan saya untuk memperkenalkan Mayuko kepada awak.,other,tatoeba:zsm
Sila tanggalkan kasut awak sebelum awak memasuki rumah.,other,tatoeba:zsm
Visi žmonės gimsta laisvi ir lygūs savo orumu ir teisėmis. Jiems suteiktas protas ir sąžinė ir jie turi elgtis vienas kito atžvilgiu kaip broliai.,other,tatoeba:lit
Ryžiai auga šiltose šalyse.,other,tatoeba:lit
Turiu eiti miegoti.,other,tatoeba:lit
Aš turiu klausimą.,other,tatoeba:lit
Jie gerai su ja elgėsi.,other,tatoeba:lit
Katė ant kėdės ar po kėde?,other,tatoeba:lit
Ji rūpinosi vargšu paukšteliu.,other,tatoeba:lit
Nėra prasmės prašyti manęs pinigų.,other,tatoeba:lit
Šis veiksmažodis įprastai naudojamas tik trečiam asmeny.,other,tatoeba:lit
Bet jai patiko vaikai ir ji mėgo savo darbą.,other,tatoeba:lit
Stručiai nemoka skraidyti.,other,tatoeba:lit
Japonija importuoja įvairias žaliavas iš užsienio.,other,tatoeba:lit
Jis papasakojo vaikams apie savo nuotykius Afrikoje.,other,tatoeba:lit
Aš turiu keletą gerų draugų.,other,tatoeba:lit
Jiems patinka Tsuneoki Ikeda.,other,tatoeba:lit
Aš gavau šį siurblį už dyką.,other,tatoeba:lit
Prašyčiau atnešti man stiklinę vandens.,other,tatoeba:lit
Aš galėčiau atsakyti jiems visiems.,other,tatoeba:lit
Tu neprivalai man padėti.,other,tatoeba:lit
Jūs neprivalote man padėti.,other,tatoeba:lit
Tu eisi į mokyklą.,other,tatoeba:lit
Tikslas nebūtinai pateisina priemones.,other,tatoeba:lit
Jis pasisiūlė padėti man.,other,tatoeba:lit
Aš tik ką perskaičiau šią knygą.,other,tatoeba:lit
Aš padovanosiu jai gėlių.,other,tatoeba:lit
"Jis padarys bet ką, kad uždirbtų pinigų.",other,tatoeba:lit
Aš esu buvęs Kanadoje.,other,tatoeba:lit
Derybų žlugimas reikš karą.,other,tatoeba:lit
"Štai namas, kuriame jis gyveno.",other,tatoeba:lit
"Turėk omeny, kad jaunystė neamžina.",other,tatoeba:lit
Tas kaklaraištis tau labai tinka.,other,tatoeba:lit
Aš šito visiškai nesuprantu.,other,tatoeba:lit
Rytoj bus karšta.,other,tatoeba:lit
Ji sedėjo šalia manęs.,other,tatoeba:lit
Jis nusprendė tapti gydytoju.,other,tatoeba:lit
Ji atmetė mano prašymą.,other,tatoeba:lit
Kodėl tu atsisakei jo pasiūlymo?,other,tatoeba:lit
Dienos tampa vis ilgesnės ir ilgesnės.,other,tatoeba:lit
Aš manau jis niekad negrįš.,other,tatoeba:lit
Gali čia mokytis.,other,tatoeba:lit
Buvo labai malonu su tavim vėl pasimatyti.,other,tatoeba:lit
Mano batai yra rudi.,other,tatoeba:lit
Man nepatinka žmonės kurie lengvai įpyksta.,other,tatoeba:lit
Pavasaris yra mano mėgstamiausias metų laikas.,other,tatoeba:lit
Jie plauna rankas.,other,tatoeba:lit
Man nepatinka kaip jis kalba.,other,tatoeba:lit
Kitą savaitę mano sūnus išvažiuoja į Prancuziją.,other,tatoeba:lit
"Būk tylus. Jei nebūsi tylus, būsi išmestas.",other,tatoeba:lit
Prašau paduoti man cukrų.,other,tatoeba:lit
Vyras paėmė berniuką už rankos.,other,tatoeba:lit
"Jei esi pavargęs, eik miegoti.",other,tatoeba:lit
Tai tik sapnas.,other,tatoeba:lit
Man nepatinka rizikuoti.,other,tatoeba:lit
Sutikau Tomą pakeliui į mokyklą.,other,tatoeba:lit
Jis dirba kasdien išskyrus sekmadienius.,other,tatoeba:lit
Jam labai patinka anglų kalba.,other,tatoeba:lit
Kuris yra sunkesnis?,other,tatoeba:lit
Pažadu kad niekam to nesakysiu.,other,tatoeba:lit
Ar jau balsavai?,other,tatoeba:lit
Ta vietovė buvo tyli.,other,tatoeba:lit
Žodžiai išreiškia mintis.,other,tatoeba:lit
Prašau uždaryti duris.,other,tatoeba:lit
Aš žaidžiau futbolą.,other,tatoeba:lit
Tigras pabėgo iš zoologijos sodo.,other,tatoeba:lit
Jo sėkmė mane padrąsino.,other,tatoeba:lit
Jis turėjo mesti mokyklą dėl skurdo.,other,tatoeba:lit
Robertas kartais mane aplanko.,other,tatoeba:lit
Ji irgi turi savo ydas.,other,tatoeba:lit
Jie nesutiks su tavo pasiūlymu.,other,tatoeba:lit
Gavai mano laišką?,other,tatoeba:lit
Jis nėra kvailas.,other,tatoeba:lit
Ar nupirkai arbūzą?,other,tatoeba:lit
Paštas yra pusė mylios nuo čia.,other,tatoeba:lit
Šiandien jaučiuosi daug geriau.,other,tatoeba:lit
Man tas irgi patinka.,other,tatoeba:lit
Tas reginys ją nustebino.,other,tatoeba:lit
Jis miega kaip kūdikis.,other,tatoeba:lit
Stomatologas jai pašalino sugedusį dantį.,other,tatoeba:lit
Kas padeda tavo motinai?,other,tatoeba:lit
Senukas poilsiavo po medim.,other,tatoeba:lit
Žmogaus kūnas susideda iš nesuskaičiuojamos daugybės ląstelių.,other,tatoeba:lit
Mano draugas pavadino mane bailiu.,other,tatoeba:lit
Kendžis yra tenisininkas.,other,tatoeba:lit
Eskalatorius staigiai sustojo.,other,tatoeba:lit
Ar esi pavargęs?,other,tatoeba:lit
Ar esi pavargusi?,other,tatoeba:lit
Ji gavo avansą.,other,tatoeba:lit
Geriau jau eik.,other,tatoeba:lit
Durys atsidarė automatiškai.,other,tatoeba:lit
Ši rožė yra nuostabi.,other,tatoeba:lit
Esu labai alkanas.,other,tatoeba:lit
Esu labai alkana.,other,tatoeba:lit
Mano albumas yra čia.,other,tatoeba:lit
Čia Tonio knyga.,other,tatoeba:lit
Čia mano dviratis.,other,tatoeba:lit
Pažvelk į namą su raudonu stogu.,other,tatoeba:lit
Jis ją myli.,other,tatoeba:lit
Pakeliui namo užeisiu į paštą.,other,tatoeba:lit
Šioje skrynioje yra penki obuoliai.,other,tatoeba:lit
Eikite tiesiai šia gatve.,other,tatoeba:lit
Gerai išvalyk dantis.,other,tatoeba:lit
Bet tu niekad man to nepasakei.,other,tatoeba:lit
Nežinau ką ir pasakyti.,other,tatoeba:lit
Tai nauja fotografija?,other,tatoeba:lit
Aš nežinau ar turėsiu laiko.,other,tatoeba:lit
Kažkodėl mikrofonas iki tol neveikė.,other,tatoeba:lit
Tai nieko nepakeis.,other,tatoeba:lit
Aš uždirbu 100 eurų per dieną.,other,tatoeba:lit
Jis kartais labai keistas.,other,tatoeba:lit
Aš pasistengsiu netrukdyti tau mokytis.,other,tatoeba:lit
Aš tavęs ilgiuosi.,other,tatoeba:lit
"Paskambinsiu jiems rytoj, kai grįšiu namo.",other,tatoeba:lit
Man visad labiau patiko paslaptingi personažai.,other,tatoeba:lit
Aš negaliu taip gyventi.,other,tatoeba:lit
Kadaise aš norėjau tapti astrofiziku.,other,tatoeba:lit
Mes valgom sriubą su šaukštais.,other,tatoeba:lit
Man niekada nepatiko biologija.,other,tatoeba:lit
Paskutinis žmogus kuriam aš papasakojau savo idėją nusprendė kad aš esu beprotis.,other,tatoeba:lit
Ši gėlė yra gražesnė už aną.,other,tatoeba:lit
Ši gėlė yra gražesnė nei ana.,other,tatoeba:lit
"Jeigu pasaulis nebūtų toks kaip jis yra dabar, tada aš galėčiau pasitikėti žmonėmis.",other,tatoeba:lit
Jeigu tik aš galėčiau būti toks...,other,tatoeba:lit
Jis padėjo pataisyti mano laikrodį.,other,tatoeba:lit
Kuo vardu tavo duktė?,other,tatoeba:lit
Koks tavo batų dydis?,other,tatoeba:lit
Koks tavo namų adresas?,other,tatoeba:lit
Kuo tu dirbi?,other,tatoeba:lit
Kokia tavo kraujo grupė?,other,tatoeba:lit
Kokia tavo nuomonė?,other,tatoeba:lit
Kuo tu vardu?,other,tatoeba:lit
Kiek tau metų?,other,tatoeba:lit
Koks tavo telefono numeris?,other,tatoeba:lit
Kas paveldės sostą?,other,tatoeba:lit
Kas pavogė šį obuolį?,other,tatoeba:lit
Ji atsakė visa ašarota.,other,tatoeba:lit
Tai pigiausia parduotuvė mieste.,other,tatoeba:lit
Kada grįši namo?,other,tatoeba:lit
Mano dviratis buvo pavogtas.,other,tatoeba:lit
Mano dviratį pavogė.,other,tatoeba:lit
Prašau parodyti savo bilietą.,other,tatoeba:lit
Jo pastaba mane suerzino.,other,tatoeba:lit
Šis bandymas baigėsi nesėkme.,other,tatoeba:lit
"Kai jie yra pavojuje, jie pabėga.",other,tatoeba:lit
Aš visiškai prieš šį planą.,other,tatoeba:lit
Merė moka gerai šokti.,other,tatoeba:lit
Palaipsniui suvokiau kad blogai jį supratau.,other,tatoeba:lit
